T+00:00:10.40||(altitude = 2084.322326468304, velocity = 238.23716333343984, thrust = 7264.989f0, mass = 623.5497f0, drag = 415.00214766892833, density = 0.94208485f0)
T+00:00:10.00||(altitude = 2213.1071843989193, velocity = 238.87457442306507, thrust = 7269.1226f0, mass = 621.50305f0, drag = 416.95393051350203, density = 0.9279088f0)
T+00:00:11.52||(altitude = 2351.8228935990483, velocity = 239.58469653537117, thrust = 7028.3193f0, mass = 619.67444f0, drag = 418.970567954912, density = 0.9161838f0)
T+00:00:11.00||(altitude = 2476.552761883475, velocity = 240.26345533642484, thrust = 7224.5137f0, mass = 617.7718f0, drag = 421.0515353182758, density = 0.9045849f0)
T+00:00:12.56||(altitude = 2596.825766928494, velocity = 240.94849239135146, thrust = 7117.659f0, mass = 615.8647f0, drag = 423.5712413916064, density = 0.89219534f0)
T+00:00:13.04||(altitude = 2717.4501256495714, velocity = 241.6790113930478, thrust = 7042.179f0, mass = 613.8914f0, drag = 426.4535181101995, density = 0.8808475f0)
T+00:00:13.56||(altitude = 2848.1197436545044, velocity = 242.4569063394002, thrust = 7138.9326f0, mass = 611.99225f0, drag = 429.0335930665202, density = 0.8691693f0)
T+00:00:14.04||(altitude = 2969.4934463994578, velocity = 243.19364967953032, thrust = 7278.734f0, mass = 610.3044f0, drag = 432.0194757696781, density = 0.8584975f0)
T+00:00:14.60||(altitude = 3091.2541291173548, velocity = 243.97565473881895, thrust = 7254.43f0, mass = 608.4037f0, drag = 435.5699089927823, density = 0.84661233f0)
T+00:00:15.08||(altitude = 3213.406499646604, velocity = 244.77612381699802, thrust = 7145.2783f0, mass = 606.64777f0, drag = 438.44663299477213, density = 0.83615226f0)
T+00:00:15.56||(altitude = 3340.881496475078, velocity = 245.6697553004225, thrust = 7251.152f0, mass = 604.737f0, drag = 442.42146701965515, density = 0.82535714f0)
T+00:00:16.08||(altitude = 3458.9727985011414, velocity = 246.53593598506436, thrust = 7348.905f0, mass = 602.9669f0, drag = 446.82979907181686, density = 0.8146608f0)
T+00:00:16.56||(altitude = 3587.3908162172884, velocity = 247.5287041982638, thrust = 7091.3945f0, mass = 601.0495f0, drag = 451.2262943320319, density = 0.8040596f0)
T+00:00:17.20||(altitude = 3726.2434736592695, velocity = 248.58646869444826, thrust = 7054.882f0, mass = 598.78723f0, drag = 455.891427859404, density = 0.7906298f0)
T+00:00:17.72||(altitude = 3865.652242603712, velocity = 249.54179754771502, thrust = 7277.92f0, mass = 596.88727f0, drag = 460.54300567447757, density = 0.7798311f0)
T+00:00:18.32||(altitude = 4005.6462834356353, velocity = 250.65356439168733, thrust = 7442.0264f0, mass = 594.6881f0, drag = 465.9578019938257, density = 0.7674915f0)
T+00:00:18.84||(altitude = 4151.292929602787, velocity = 251.76548519767854, thrust = 7337.7964f0, mass = 592.85614f0, drag = 470.83261050850456, density = 0.7573038f0)
T+00:00:19.36||(altitude = 4272.337052922696, velocity = 252.737443572255, thrust = 7376.9478f0, mass = 590.9577f0, drag = 475.3550622612532, density = 0.7467988f0)
T+00:00:19.84||(altitude = 4409.053036199883, velocity = 253.76501088511483, thrust = 7128.97f0, mass = 589.07574f0, drag = 479.60720394040965, density = 0.7367851f0)
T+00:00:20.36||(altitude = 4531.046764147468, velocity = 254.7229440097469, thrust = 7269.852f0, mass = 587.2622f0, drag = 484.1566580715027, density = 0.7268552f0)
T+00:00:20.84||(altitude = 4658.622442056425, velocity = 255.81361070412518, thrust = 7310.4717f0, mass = 585.43866f0, drag = 488.82308848944126, density = 0.7170055f0)
T+00:00:21.32||(altitude = 4786.737480397336, velocity = 256.9568306973591, thrust = 7384.148f0, mass = 583.6712f0, drag = 494.5534382694335, density = 0.70762134f0)
T+00:00:21.80||(altitude = 4910.274692542851, velocity = 258.0161894604272, thrust = 7267.381f0, mass = 581.91095f0, drag = 499.8129477520897, density = 0.6983046f0)
T+00:00:22.28||(altitude = 5034.346643101424, velocity = 259.15505415179126, thrust = 7235.349f0, mass = 580.1474f0, drag = 504.78408952730956, density = 0.6890543f0)
T+00:00:22.88||(altitude = 5174.57592266053, velocity = 260.4735497167511, thrust = 7231.852f0, mass = 578.0242f0, drag = 511.3839372557343, density = 0.6775836f0)
T+00:00:23.36||(altitude = 5315.497007520869, velocity = 261.70328860483545, thrust = 7388.4546f0, mass = 576.1987f0, drag = 516.9057159757081, density = 0.66847956f0)
T+00:00:23.88||(altitude = 5441.3519123466685, velocity = 262.9652989342134, thrust = 7258.376f0, mass = 574.3621f0, drag = 522.4923392922383, density = 0.65868694f0)
T+00:00:24.52||(altitude = 5588.922229876742, velocity = 264.3970619385461, thrust = 7248.6597f0, mass = 572.15985f0, drag = 529.4593856223163, density = 0.6471036f0)
T+00:00:24.00||(altitude = 5742.608573233709, velocity = 265.8257835924603, thrust = 7328.67f0, mass = 570.2591f0, drag = 535.2524904102659, density = 0.6378348f0)
T+00:00:25.60||(altitude = 5875.789660939015, velocity = 267.18227638249033, thrust = 7386.858f0, mass = 568.2089f0, drag = 541.5533357254496, density = 0.62716234f0)
T+00:00:26.08||(altitude = 6036.474836276844, velocity = 268.7767498794511, thrust = 7345.6763f0, mass = 566.2322f0, drag = 547.3554788617362, density = 0.6180288f0)
T+00:00:26.60||(altitude = 6165.716682095081, velocity = 270.06534679393474, thrust = 7428.5044f0, mass = 564.3322f0, drag = 553.1232667298857, density = 0.60859436f0)
T+00:00:27.16||(altitude = 6306.42795813363, velocity = 271.491369315934, thrust = 7423.6035f0, mass = 562.5051f0, drag = 558.7629604494225, density = 0.59886575f0)
T+00:00:27.72||(altitude = 6458.803930419497, velocity = 272.99988214797605, thrust = 7563.5933f0, mass = 560.4585f0, drag = 564.8206168430715, density = 0.5888485f0)
T+00:00:28.20||(altitude = 6606.57019214984, velocity = 274.52483948025196, thrust = 7300.8887f0, mass = 558.5603f0, drag = 570.3025580470581, density = 0.5799655f0)
T+00:00:28.72||(altitude = 6744.134169311263, velocity = 276.0128521139998, thrust = 7326.2344f0, mass = 556.726f0, drag = 575.566688786282, density = 0.57113796f0)
T+00:00:29.24||(altitude = 6887.999468599446, velocity = 277.58041329028583, thrust = 7457.8745f0, mass = 554.8164f0, drag = 581.6437537372818, density = 0.56166434f0)
T+00:00:29.72||(altitude = 7038.265381974168, velocity = 279.2313588144033, thrust = 7703.2305f0, mass = 552.8311f0, drag = 587.1751923088218, density = 0.5533167f0)
T+00:00:30.28||(altitude = 7172.604990629479, velocity = 280.86108422648584, thrust = 7651.921f0, mass = 550.982f0, drag = 592.6193253883881, density = 0.5440564f0)
T+00:00:30.76||(altitude = 7318.984956801869, velocity = 282.4064736680197, thrust = 7364.818f0, mass = 549.14764f0, drag = 597.6732565467173, density = 0.53593826f0)
T+00:00:31.24||(altitude = 7454.858254630119, velocity = 283.8861642878393, thrust = 7420.9375f0, mass = 547.4033f0, drag = 602.3712190579229, density = 0.52759314f0)
T+00:00:31.76||(altitude = 7602.855779213831, velocity = 285.58784354277833, thrust = 7708.513f0, mass = 545.5759f0, drag = 607.0880810193479, density = 0.5190297f0)
T+00:00:32.28||(altitude = 7746.001515999436, velocity = 287.3037029201697, thrust = 7706.593f0, mass = 543.6564f0, drag = 612.3725210941429, density = 0.5108987f0)
T+00:00:32.76||(altitude = 7890.000092114322, velocity = 288.9982827892617, thrust = 7383.0693f0, mass = 541.8256f0, drag = 616.642548365272, density = 0.50286496f0)
T+00:00:33.24||(altitude = 8034.836825672537, velocity = 290.65274005405564, thrust = 7561.109f0, mass = 539.9276f0, drag = 620.3450850809269, density = 0.49523702f0)
T+00:00:33.84||(altitude = 8186.345044294372, velocity = 292.44789874262955, thrust = 7425.38f0, mass = 537.96533f0, drag = 624.3889130000114, density = 0.48611593f0)
T+00:00:34.32||(altitude = 8344.652546156198, velocity = 294.299084133729, thrust = 7640.0645f0, mass = 536.0528f0, drag = 627.8769493569738, density = 0.4783326f0)
T+00:00:34.88||(altitude = 8498.081167948432, velocity = 296.1304918445387, thrust = 7691.064f0, mass = 534.15314f0, drag = 631.0882679281542, density = 0.46969992f0)
T+00:00:35.36||(altitude = 8658.425034384243, velocity = 298.12715783553546, thrust = 7593.6377f0, mass = 532.2587f0, drag = 633.3782001477643, density = 0.46236977f0)
T+00:00:35.92||(altitude = 8813.822100148536, velocity = 299.94676766085155, thrust = 7495.3765f0, mass = 530.2901f0, drag = 635.065463678331, density = 0.45389587f0)
T+00:00:36.52||(altitude = 8976.243066507392, velocity = 302.06201400670466, thrust = 7669.184f0, mass = 528.158f0, drag = 636.7236411600898, density = 0.4452039f0)
T+00:00:37.04||(altitude = 9151.936372298747, velocity = 304.31887236248576, thrust = 7389.115f0, mass = 526.1759f0, drag = 637.4990512532501, density = 0.43718484f0)
T+00:00:37.64||(altitude = 9322.805061087012, velocity = 306.38144947795223, thrust = 7551.9146f0, mass = 524.0639f0, drag = 636.8552863781048, density = 0.42835596f0)
T+00:00:38.16||(altitude = 9507.208947991021, velocity = 308.66948091743143, thrust = 7491.68f0, mass = 522.0295f0, drag = 635.2584428536408, density = 0.42077184f0)
T+00:00:38.72||(altitude = 9668.141748684458, velocity = 310.79232054826423, thrust = 7609.9014f0, mass = 520.1367f0, drag = 632.6081034893278, density = 0.4126718f0)
T+00:00:39.28||(altitude = 9836.421031403355, velocity = 313.05330954815173, thrust = 7573.058f0, mass = 517.93164f0, drag = 629.9056989768754, density = 0.40463617f0)
T+00:00:39.80||(altitude = 10005.920956321992, velocity = 315.2126549728568, thrust = 7466.676f0, mass = 516.03296f0, drag = 627.2309066793401, density = 0.39723033f0)
T+00:00:40.40||(altitude = 10182.987275904976, velocity = 317.6001246782609, thrust = 7600.6025f0, mass = 513.98004f0, drag = 624.6383412809298, density = 0.3890306f0)
T+00:00:40.96||(altitude = 10355.011574248783, velocity = 320.0497200637751, thrust = 7849.1206f0, mass = 511.99942f0, drag = 622.548186686194, density = 0.38117108f0)
T+00:00:41.76||(altitude = 10605.774448259734, velocity = 323.53393715882964, thrust = 7972.0747f0, mass = 509.0465f0, drag = 620.182553970732, density = 0.3700348f0)
T+00:00:42.32||(altitude = 10800.591090928763, velocity = 326.3262709626452, thrust = 7657.5996f0, mass = 506.83582f0, drag = 618.5572062902925, density = 0.36202404f0)
T+00:00:42.92||(altitude = 10997.08324425295, velocity = 329.1000619359719, thrust = 7625.3403f0, mass = 504.71704f0, drag = 616.7782929609921, density = 0.3537919f0)
T+00:00:43.52||(altitude = 11188.606640134007, velocity = 331.8843208838138, thrust = 7609.4233f0, mass = 502.5285f0, drag = 615.1102940930795, density = 0.3456141f0)
T+00:00:44.08||(altitude = 11388.368016215973, velocity = 334.559182085889, thrust = 7789.459f0, mass = 500.5663f0, drag = 613.657708337387, density = 0.3382995f0)
T+00:00:44.72||(altitude = 11603.319771328941, velocity = 337.5588059392037, thrust = 7528.027f0, mass = 498.1569f0, drag = 612.241492711062, density = 0.3294139f0)
T+00:00:45.32||(altitude = 11799.846590084955, velocity = 340.5570026603773, thrust = 7684.884f0, mass = 495.95428f0, drag = 611.4728073984003, density = 0.32138446f0)
T+00:00:45.84||(altitude = 11998.074091655202, velocity = 343.5550854585038, thrust = 7619.5063f0, mass = 493.95978f0, drag = 611.1973092128273, density = 0.314726f0)
T+00:00:46.40||(altitude = 12170.369895904325, velocity = 346.1844037436267, thrust = 7899.725f0, mass = 491.96967f0, drag = 611.0712380190287, density = 0.30703765f0)
T+00:00:46.00||(altitude = 12371.87790903449, velocity = 349.33954441396276, thrust = 7747.759f0, mass = 489.76544f0, drag = 611.0812491971645, density = 0.29912382f0)
T+00:00:47.60||(altitude = 12582.19269209262, velocity = 352.48522548617547, thrust = 7582.8647f0, mass = 487.57446f0, drag = 611.005523831473, density = 0.29126397f0)
T+00:00:48.20||(altitude = 12801.500039963983, velocity = 355.6741741310949, thrust = 7623.4736f0, mass = 485.37833f0, drag = 612.5551430747881, density = 0.2837317f0)
T+00:00:48.76||(altitude = 12994.211184424348, velocity = 358.78060430377315, thrust = 7840.21f0, mass = 483.39438f0, drag = 616.5235452186163, density = 0.27626243f0)
T+00:00:49.48||(altitude = 13246.415995285846, velocity = 362.56555480465494, thrust = 7657.9956f0, mass = 480.825f0, drag = 622.0347950180259, density = 0.26733276f0)
T+00:00:49.00||(altitude = 13457.460861191154, velocity = 365.7228137570791, thrust = 7830.6104f0, mass = 478.76718f0, drag = 626.3804195639801, density = 0.26050794f0)
T+00:00:50.56||(altitude = 13663.043490145355, velocity = 369.04311458160424, thrust = 7741.6284f0, mass = 476.7845f0, drag = 630.2690637018786, density = 0.25373897f0)
T+00:00:51.24||(altitude = 13922.55625481531, velocity = 373.1787535631334, thrust = 7674.769f0, mass = 474.01022f0, drag = 635.1625795441896, density = 0.24504867f0)
T+00:00:51.88||(altitude = 14132.119010955095, velocity = 373.7840029349783, thrust = 7791.1265f0, mass = 471.54214f0, drag = 618.73541145608, density = 0.23746838f0)
T+00:00:52.88||(altitude = 14528.670469671488, velocity = 377.99195350192696, thrust = 7752.936f0, mass = 375.67218f0, drag = 314.41085564378585, density = 0.22526672f0)
T+00:00:53.52||(altitude = 14749.453813691624, velocity = 384.2093277484744, thrust = 7677.4526f0, mass = 373.48575f0, drag = 325.9996890106171, density = 0.217895f0)
T+00:00:54.28||(altitude = 15044.091754726134, velocity = 392.70423110915937, thrust = 7735.2397f0, mass = 370.55673f0, drag = 339.65532397952234, density = 0.20864369f0)
T+00:00:54.88||(altitude = 15288.994288348593, velocity = 399.0505184431142, thrust = 7741.682f0, mass = 368.44937f0, drag = 349.15844242906957, density = 0.20174219f0)
T+00:00:55.48||(altitude = 15521.752106019296, velocity = 405.3627039864471, thrust = 7643.902f0, mass = 366.27728f0, drag = 356.7618368637993, density = 0.19435285f0)
T+00:00:55.00||(altitude = 15766.296891409904, velocity = 411.8147810945949, thrust = 7724.5835f0, mass = 364.17184f0, drag = 363.7651623801731, density = 0.18815473f0)
T+00:00:56.64||(altitude = 15989.715003695339, velocity = 417.4882007454854, thrust = 7786.2764f0, mass = 362.06125f0, drag = 370.14694237150246, density = 0.18077606f0)
T+00:00:57.28||(altitude = 16284.063185655512, velocity = 425.1526966321253, thrust = 7843.4233f0, mass = 359.81207f0, drag = 377.0104159809073, density = 0.17319019f0)
T+00:00:57.88||(altitude = 16523.382315068506, velocity = 431.4089267747626, thrust = 7783.936f0, mass = 357.51746f0, drag = 382.2259966766235, density = 0.16612808f0)
T+00:00:58.48||(altitude = 16783.576663425192, velocity = 438.0250166476682, thrust = 7685.21f0, mass = 355.4275f0, drag = 386.6720153655461, density = 0.15914483f0)
T+00:00:59.04||(altitude = 17047.7732521696, velocity = 444.8460027908744, thrust = 7796.513f0, mass = 353.3221f0, drag = 390.82807169185605, density = 0.15271437f0)
T+00:00:59.60||(altitude = 17298.07607133966, velocity = 450.905115414988, thrust = 7717.939f0, mass = 351.27344f0, drag = 394.1605228109947, density = 0.14615759f0)
T+00:01:00.24||(altitude = 17570.332064352, velocity = 457.9748073327106, thrust = 7796.2026f0, mass = 349.08524f0, drag = 396.7883225601785, density = 0.13928182f0)
T+00:01:00.92||(altitude = 17893.322748996317, velocity = 466.46014946342524, thrust = 7841.1978f0, mass = 346.47137f0, drag = 398.99743645830597, density = 0.13170685f0)
T+00:01:01.52||(altitude = 18174.77359018568, velocity = 473.6229124782651, thrust = 7651.499f0, mass = 344.29282f0, drag = 400.11925421313185, density = 0.12538882f0)
T+00:01:02.12||(altitude = 18470.15504426416, velocity = 480.96466877354896, thrust = 7702.4844f0, mass = 342.10385f0, drag = 400.68765897606977, density = 0.119244024f0)
T+00:01:02.72||(altitude = 18760.500878096558, velocity = 488.3268873531821, thrust = 7709.0063f0, mass = 339.92493f0, drag = 400.2851782485567, density = 0.113283776f0)
T+00:01:03.28||(altitude = 19045.36131737195, velocity = 495.71446066932094, thrust = 7810.3486f0, mass = 337.8259f0, drag = 399.1891527562843, density = 0.10789674f0)
T+00:01:03.84||(altitude = 19324.341542620212, velocity = 502.47172675343904, thrust = 7960.651f0, mass = 335.79233f0, drag = 397.1034465031514, density = 0.102685384f0)
T+00:01:04.56||(altitude = 19678.642476673238, velocity = 511.6871653797434, thrust = 7886.193f0, mass = 333.09995f0, drag = 393.8899069068766, density = 0.09624923f0)
T+00:01:05.16||(altitude = 19987.329562137835, velocity = 519.1722926156541, thrust = 7688.2085f0, mass = 331.14114f0, drag = 390.54882701395377, density = 0.09128466f0)
T+00:01:05.68||(altitude = 20279.62384831533, velocity = 526.6643277915472, thrust = 7628.5684f0, mass = 329.1242f0, drag = 387.8659424820745, density = 0.087003045f0)
T+00:01:06.20||(altitude = 20554.648300698027, velocity = 533.3455076317298, thrust = 7856.416f0, mass = 327.32834f0, drag = 385.06508918095074, density = 0.08288399f0)
T+00:01:06.76||(altitude = 20822.41188580729, velocity = 539.9718307815012, thrust = 7879.0215f0, mass = 325.30347f0, drag = 381.94476488021604, density = 0.07862994f0)
T+00:01:07.28||(altitude = 21137.18842973374, velocity = 547.5178193842961, thrust = 7925.594f0, mass = 323.4161f0, drag = 378.73125857115355, density = 0.074704014f0)
T+00:01:07.84||(altitude = 21423.281019965187, velocity = 555.2360958121076, thrust = 7721.39f0, mass = 321.31027f0, drag = 374.52119770189364, density = 0.07094573f0)
T+00:01:08.36||(altitude = 21735.543199652806, velocity = 562.6558645058561, thrust = 7883.298f0, mass = 319.42932f0, drag = 370.2070746573566, density = 0.06735097f0)
T+00:01:08.96||(altitude = 22052.14971717354, velocity = 570.2549199596789, thrust = 7686.939f0, mass = 317.32217f0, drag = 364.7668706921502, density = 0.06354018f0)
T+00:01:09.52||(altitude = 22396.30562584102, velocity = 578.878161758364, thrust = 7954.222f0, mass = 315.20367f0, drag = 359.239356142243, density = 0.06014664f0)
T+00:01:10.04||(altitude = 22698.789826868102, velocity = 586.8503003350182, thrust = 7927.3564f0, mass = 313.15f0, drag = 353.21628134864284, density = 0.057131737f0)
T+00:01:10.56||(altitude = 23017.135442172177, velocity = 594.8770653255178, thrust = 7980.3906f0, mass = 311.24823f0, drag = 347.52966608015157, density = 0.05424396f0)
T+00:01:11.12||(altitude = 23339.797749877907, velocity = 602.5115067948635, thrust = 7711.8823f0, mass = 309.44104f0, drag = 341.0403839593743, density = 0.051375777f0)
T+00:01:11.72||(altitude = 23715.559615374543, velocity = 611.4877459392591, thrust = 7707.878f0, mass = 307.19144f0, drag = 332.7810478487126, density = 0.048240326f0)
T+00:01:12.32||(altitude = 24047.54163556453, velocity = 619.9880014734516, thrust = 7981.511f0, mass = 305.07953f0, drag = 324.9991006027012, density = 0.045452427f0)
T+00:01:12.84||(altitude = 24371.45080019813, velocity = 627.9893882656113, thrust = 7710.3525f0, mass = 303.19714f0, drag = 318.53994415627034, density = 0.0430679f0)
T+00:01:13.36||(altitude = 24724.918079838157, velocity = 636.6650153197327, thrust = 7869.9966f0, mass = 301.2423f0, drag = 311.0236380553484, density = 0.040789083f0)
T+00:01:13.96||(altitude = 25057.50729773566, velocity = 645.177385736162, thrust = 7813.5977f0, mass = 299.13742f0, drag = 302.92226406806066, density = 0.038286354f0)
T+00:01:14.48||(altitude = 25446.586076012813, velocity = 654.7832412690517, thrust = 7813.799f0, mass = 297.02728f0, drag = 295.4478452423451, density = 0.036145285f0)
T+00:01:15.08||(altitude = 25801.703757732175, velocity = 663.5198125326278, thrust = 7688.4536f0, mass = 295.07086f0, drag = 287.9471105520073, density = 0.033957895f0)
T+00:01:15.56||(altitude = 26174.94114779122, velocity = 672.2766835805253, thrust = 7904.9023f0, mass = 293.34183f0, drag = 281.93519617717925, density = 0.032161728f0)
T+00:01:16.08||(altitude = 26512.504436595365, velocity = 680.5119545005549, thrust = 7610.1016f0, mass = 291.46185f0, drag = 274.375141375789, density = 0.03044572f0)
T+00:01:16.60||(altitude = 26854.191531526856, velocity = 689.1570470447398, thrust = 7704.0713f0, mass = 289.51096f0, drag = 267.24638261941976, density = 0.028743457f0)
T+00:01:17.12||(altitude = 27213.996470929123, velocity = 697.3697444399343, thrust = 7765.142f0, mass = 287.68842f0, drag = 260.76049379480673, density = 0.027061133f0)
T+00:01:17.60||(altitude = 27592.550254874863, velocity = 707.0282922398005, thrust = 7835.6123f0, mass = 285.7325f0, drag = 253.19973315914342, density = 0.025635911f0)
T+00:01:18.20||(altitude = 27947.520990272984, velocity = 715.9908843589469, thrust = 7715.125f0, mass = 283.7865f0, drag = 245.54175084156495, density = 0.023998117f0)
T+00:01:18.76||(altitude = 28335.748679374345, velocity = 725.768575122584, thrust = 7795.1353f0, mass = 281.76266f0, drag = 238.03625152827337, density = 0.022448763f0)
T+00:01:19.28||(altitude = 28773.12947616633, velocity = 735.809262241074, thrust = 7960.9873f0, mass = 279.79553f0, drag = 231.077054183318, density = 0.021132048f0)
T+00:01:19.84||(altitude = 29187.2419994222, velocity = 746.1428112650917, thrust = 7961.4106f0, mass = 277.74445f0, drag = 223.68312544280548, density = 0.01983406f0)
T+00:01:20.36||(altitude = 29576.92344486434, velocity = 756.0006844415208, thrust = 8045.138f0, mass = 275.93338f0, drag = 216.7122274699776, density = 0.018604042f0)
T+00:01:20.96||(altitude = 29986.837274643593, velocity = 766.0257059500341, thrust = 7758.7046f0, mass = 273.76468f0, drag = 209.2076166545652, density = 0.01731304f0)
T+00:01:21.48||(altitude = 30448.6504114205, velocity = 776.914594316194, thrust = 7730.8257f0, mass = 271.87646f0, drag = 202.35842330121577, density = 0.016295187f0)
T+00:01:21.96||(altitude = 30838.69264542591, velocity = 786.454931581231, thrust = 7910.729f0, mass = 269.91672f0, drag = 195.54607578787204, density = 0.015328537f0)
T+00:01:22.48||(altitude = 31249.424469962716, velocity = 796.5340223019577, thrust = 8026.187f0, mass = 268.0984f0, drag = 188.75246797322635, density = 0.014376065f0)
T+00:01:22.00||(altitude = 31649.29630849138, velocity = 806.3130454563208, thrust = 7768.8267f0, mass = 266.13998f0, drag = 181.51597123966414, density = 0.013475872f0)
T+00:01:23.52||(altitude = 32070.366172107868, velocity = 816.9626024884923, thrust = 7975.3887f0, mass = 264.32974f0, drag = 175.3391394760771, density = 0.012626101f0)
T+00:01:24.16||(altitude = 32513.287575885653, velocity = 827.7530558574418, thrust = 7832.377f0, mass = 262.22656f0, drag = 167.78020663475345, density = 0.011676075f0)
T+00:01:24.72||(altitude = 33062.55009334814, velocity = 841.042975360425, thrust = 7896.078f0, mass = 259.91962f0, drag = 160.29100703454708, density = 0.010846336f0)
T+00:01:25.28||(altitude = 33518.5043526832, velocity = 852.2169248415695, thrust = 7868.237f0, mass = 257.882f0, drag = 152.95567283429892, density = 0.010095471f0)
T+00:01:25.80||(altitude = 33980.524558977224, velocity = 863.5887136444162, thrust = 7963.193f0, mass = 255.98674f0, drag = 147.20008355257818, density = 0.009439528f0)
T+00:01:26.32||(altitude = 34431.24625787325, velocity = 873.7833403766122, thrust = 7868.1133f0, mass = 254.3131f0, drag = 140.95255048767842, density = 0.008820609f0)
T+00:01:26.84||(altitude = 34870.04629022628, velocity = 885.3025583161196, thrust = 7724.133f0, mass = 252.43063f0, drag = 134.79452167274886, density = 0.008235851f0)
T+00:01:27.40||(altitude = 35349.961100139655, velocity = 896.5444241190257, thrust = 7716.641f0, mass = 250.39488f0, drag = 128.22764489874626, density = 0.0076426277f0)
T+00:01:27.92||(altitude = 35854.3847708432, velocity = 909.479422523457, thrust = 7926.7754f0, mass = 248.27182f0, drag = 121.7241567016073, density = 0.0071248966f0)
T+00:01:28.48||(altitude = 36310.674803563394, velocity = 920.7443314278731, thrust = 7895.157f0, mass = 246.45033f0, drag = 115.78516326614196, density = 0.0066018356f0)
T+00:01:29.04||(altitude = 36828.384938721545, velocity = 932.8636643235701, thrust = 7871.7017f0, mass = 244.42421f0, drag = 109.39002381478323, density = 0.0061301165f0)
T+00:01:29.60||(altitude = 37353.13293651957, velocity = 945.9932991926502, thrust = 7881.397f0, mass = 242.32951f0, drag = 103.16550919859164, density = 0.005657604f0)
T+00:01:30.16||(altitude = 37885.00336232595, velocity = 958.3808184359281, thrust = 7826.6704f0, mass = 240.38132f0, drag = 97.47122771768822, density = 0.005233156f0)
T+00:01:30.72||(altitude = 38424.10308101121, velocity = 972.4308010709544, thrust = 7743.919f0, mass = 238.34958f0, drag = 90.99315731429009, density = 0.0048379726f0)
T+00:01:31.28||(altitude = 39009.8738706233, velocity = 985.6309327122452, thrust = 7674.7773f0, mass = 236.32635f0, drag = 85.10300025992106, density = 0.004482689f0)
T+00:01:31.84||(altitude = 39524.43013919145, velocity = 998.586530139207, thrust = 7704.069f0, mass = 234.37439f0, drag = 79.67309076133363, density = 0.004138804f0)
T+00:01:32.40||(altitude = 40085.825891906396, velocity = 1012.1878975743543, thrust = 7906.9604f0, mass = 232.27557f0, drag = 73.5638596550342, density = 0.0038067126f0)
T+00:01:33.04||(altitude = 40695.79197305627, velocity = 1027.470083373101, thrust = 7962.723f0, mass = 230.02847f0, drag = 67.50703006109855, density = 0.0034676448f0)
